2020-02-29 17:28:52,77079,10,1271
2020-02-29 17:36:50,00601,25,0
2020-02-29 17:37:33,00601,25,0
2020-02-29 17:37:34,00602,25,0
2020-02-29 17:37:37,00603,25,0
2020-02-29 17:39:25,00601,25,0
2020-02-29 17:39:27,00602,25,0
2020-02-29 17:39:29,00603,25,0
2020-02-29 17:39:44,00676,25,0
2020-02-29 17:39:47,00677,25,0
2020-02-29 17:39:49,00678,25,0
